 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
       191          0.4883          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       192          0.4961          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       193          0.5039          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       194          0.5117          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       195          0.5195          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       196          0.5273          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       197          0.5352          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       198          0.5430          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       199          0.5508          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       200          0.5586          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       201          0.5664          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       202          0.5742          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       203          0.5820          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       204          0.5898          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       205          0.5977          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       206          0.6055          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       207          0.6133          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       208          0.6211          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       209          0.6289          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       210          0.6367          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       211          0.6445          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       212          0.6523          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       213          0.6602          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       214          0.6680          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       215          0.6758          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       216          0.6836          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       217          0.6914          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       218          0.6992          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       219          0.7070          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       220          0.7148          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       221          0.7227          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       222          0.7305          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       223          0.7383          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       224          0.7461          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       225          0.7539          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       226          0.7617          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       227          0.7695          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       228          0.7773          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
       229          0.7852          0.0117     0.9537     0.0000     1.0000     1.0000     0.30000E-04      0.0000          9.8830           0.9547      1.0000         0.95375          0.0000    
