 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura      Divergenza   Shear Heating     Ad. Heating
       728          0.3750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.36125         -0.0000    
       729          0.4250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.36125         -0.0000    
       730          0.4750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.36125         -0.0000    
       731          0.5250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.36125         -0.0000    
       732          0.5750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.36125         -0.0000    
       733          0.6250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.36125         -0.0000    
       734          0.6750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.36125         -0.0000    
       735          0.7250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.36125         -0.0000    
       736          0.7750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.36125         -0.0000    
       737          0.8250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.36125         -0.0000    
       738          0.8750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.36125         -0.0000    
       739          0.9250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.36125         -0.0000    
       740          0.9750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.36125         -0.0000    
       741          1.0250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.36125          0.0000    
       742          1.0750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.36125          0.0000    
       743          1.1250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.36125          0.0000    
       744          1.1750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.36125         -0.0000    
       745          1.2250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.36125          0.0000    
       746          1.2750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.36125          0.0000    
       747          1.3250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.36125          0.0000    
       748          1.3750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.36125          0.0000    
       749          1.4250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.36125          0.0000    
       750          1.4750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.36125          0.0000    
       751          1.5250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.36125          0.0000    
       752          1.5750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.36125          0.0000    
       753          1.6250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.36125          0.0000    
       754          1.6750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.36125          0.0000    
       755          1.7250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.36125          0.0000    
       756          1.7750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.36125          0.0000    
       757          1.8250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.36125          0.0000    
       758          1.8750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.36125          0.0000    
       759          1.9250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.36125          0.0000    
       760          1.9750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.36125          0.0000    
       761          0.0250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.45125         -0.0000    
       762          0.0750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.45125         -0.0000    
       763          0.1250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.45125         -0.0000    
       764          0.1750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.45125         -0.0000    
       765          0.2250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.45125         -0.0000    
       766          0.2750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.45125         -0.0000    
       767          0.3250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.45125         -0.0000    
       768          0.3750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.45125         -0.0000    
       769          0.4250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.45125         -0.0000    
       770          0.4750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.45125         -0.0000    
       771          0.5250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.45125         -0.0000    
       772          0.5750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.45125         -0.0000    
       773          0.6250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.45125         -0.0000    
       774          0.6750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.45125         -0.0000    
       775          0.7250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.45125         -0.0000    
       776          0.7750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.45125         -0.0000    
       777          0.8250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.45125         -0.0000    
       778          0.8750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.45125         -0.0000    
       779          0.9250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.45125         -0.0000    
       780          0.9750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.45125         -0.0000    
       781          1.0250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.45125          0.0000    
       782          1.0750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.45125          0.0000    
       783          1.1250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.45125          0.0000    
       784          1.1750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.45125          0.0000    
       785          1.2250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.45125          0.0000    
       786          1.2750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.45125          0.0000    
       787          1.3250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.45125          0.0000    
       788          1.3750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.45125          0.0000    
       789          1.4250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.45125          0.0000    
       790          1.4750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.45125          0.0000    
       791          1.5250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.45125          0.0000    
       792          1.5750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.45125          0.0000    
       793          1.6250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.45125          0.0000    
       794          1.6750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.45125          0.0000    
       795          1.7250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.45125          0.0000    
       796          1.7750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.45125          0.0000    
       797          1.8250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.45125          0.0000    
       798          1.8750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.45125          0.0000    
       799          1.9250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.45125          0.0000    
       800          1.9750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.45125          0.0000    
