 Tempo totale (Ma):   0.000000
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       397              800000.00000              900000.00000                   2.71673                 -22.03839                1300.00000
       398              833333.33330              900000.00000                   2.28277                 -22.41299                1300.00000
       399              866666.66670              900000.00000                   1.83876                 -22.71222                1300.00000
       400              900000.00000              900000.00000                   1.38647                 -22.94040                1300.00000
       401              933333.33330              900000.00000                   0.92787                 -23.10091                1300.00000
       402              966666.66670              900000.00000                   0.46501                 -23.19623                1300.00000
       403             1000000.00000              900000.00000                   0.00000                 -23.22783                1300.00000
       404                   0.00000              975000.00000                   0.00000                  33.95307                1300.00000
       405               33333.33330              975000.00000                   1.12064                  33.78223                1300.00000
       406               66666.66670              975000.00000                   2.22798                  33.26767                1300.00000
       407              100000.00000              975000.00000                   3.30864                  32.40316                1300.00000
       408              133333.33330              975000.00000                   4.34910                  31.17834                1300.00000
       409              166666.66670              975000.00000                   5.33563                  29.57860                1300.00000
       410              200000.00000              975000.00000                   6.25426                  27.58510                1300.00000
       411              233333.33330              975000.00000                   7.09077                  25.17458                1300.00000
       412              266666.66670              975000.00000                   7.83062                  22.31949                1300.00000
       413              300000.00000              975000.00000                   8.45901                  18.98767                1300.00000
       414              333333.33330              975000.00000                   8.96088                  15.14259                1300.00000
       415              366666.66670              975000.00000                   9.32096                  10.74302                1300.00000
       416              400000.00000              975000.00000                   9.52391                   5.74339                1300.00000
       417              433333.33330              975000.00000                   9.55383                   0.09355                1300.00000
       418              466666.66670              975000.00000                   9.39534                  -6.26163                1300.00000
       419              500000.00000              975000.00000                   9.03249                 -13.38044                1300.00000
       420              533333.33330              975000.00000                   8.55767                 -14.69624                1300.00000
       421              566666.66670              975000.00000                   8.06956                 -15.87027                1300.00000
       422              600000.00000              975000.00000                   7.56383                 -16.91040                1300.00000
       423              633333.33330              975000.00000                   7.03766                 -17.82546                1300.00000
       424              666666.66670              975000.00000                   6.48947                 -18.62436                1300.00000
       425              700000.00000              975000.00000                   5.91861                 -19.31607                1300.00000
       426              733333.33330              975000.00000                   5.32538                 -19.90933                1300.00000
       427              766666.66670              975000.00000                   4.71087                 -20.41229                1300.00000
       428              800000.00000              975000.00000                   4.07674                 -20.83245                1300.00000
       429              833333.33330              975000.00000                   3.42514                 -21.17643                1300.00000
       430              866666.66670              975000.00000                   2.75857                 -21.44997                1300.00000
       431              900000.00000              975000.00000                   2.07979                 -21.65778                1300.00000
       432              933333.33330              975000.00000                   1.39174                 -21.80356                1300.00000
       433              966666.66670              975000.00000                   0.69744                 -21.88996                1300.00000
       434             1000000.00000              975000.00000                   0.00000                 -21.91859                1300.00000
       435                   0.00000             1050000.00000                   0.00000                  31.02254                1300.00000
       436               33333.33330             1050000.00000                   1.47667                  30.86880                1300.00000
       437               66666.66670             1050000.00000                   2.93622                  30.40561                1300.00000
       438              100000.00000             1050000.00000                   4.36139                  29.62711                1300.00000
       439              133333.33330             1050000.00000                   5.73469                  28.52345                1300.00000
       440              166666.66670             1050000.00000                   7.03826                  27.08075                1300.00000
       441              200000.00000             1050000.00000                   8.25385                  25.28095                1300.00000
       442              233333.33330             1050000.00000                   9.36267                  23.10173                1300.00000
       443              266666.66670             1050000.00000                  10.34551                  20.51631                1300.00000
       444              300000.00000             1050000.00000                  11.18261                  17.49348                1300.00000
       445              333333.33330             1050000.00000                  11.85385                  13.99727                1300.00000
       446              366666.66670             1050000.00000                  12.33871                   9.98724                1300.00000
       447              400000.00000             1050000.00000                  12.61633                   5.41789                1300.00000
       448              433333.33330             1050000.00000                  12.66624                   0.23943                1300.00000
       449              466666.66670             1050000.00000                  12.46679                  -5.60214                1300.00000
       450              500000.00000             1050000.00000                  11.99716                 -12.16684                1300.00000
       451              533333.33330             1050000.00000                  11.37848                 -13.44945                1300.00000
       452              566666.66670             1050000.00000                  10.73809                 -14.57795                1300.00000
       453              600000.00000             1050000.00000                  10.07114                 -15.56421                1300.00000
       454              633333.33330             1050000.00000                   9.37435                 -16.41997                1300.00000
       455              666666.66670             1050000.00000                   8.64587                 -17.15737                1300.00000
       456              700000.00000             1050000.00000                   7.88562                 -17.78803                1300.00000
       457              733333.33330             1050000.00000                   7.09458                 -18.32279                1300.00000
       458              766666.66670             1050000.00000                   6.27473                 -18.77151                1300.00000
       459              800000.00000             1050000.00000                   5.42874                 -19.14296                1300.00000
       460              833333.33330             1050000.00000                   4.55980                 -19.44470                1300.00000
       461              866666.66670             1050000.00000                   3.67144                 -19.68310                1300.00000
       462              900000.00000             1050000.00000                   2.76739                 -19.86328                1300.00000
       463              933333.33330             1050000.00000                   1.85151                 -19.98920                1300.00000
       464              966666.66670             1050000.00000                   0.92774                 -20.06364                1300.00000
       465             1000000.00000             1050000.00000                   0.00000                 -20.08827                1300.00000
       466                   0.00000             1125000.00000                   0.00000                  27.31066                1300.00000
       467               33333.33330             1125000.00000                   1.81344                  27.17793                1300.00000
       468               66666.66670             1125000.00000                   3.60656                  26.77797                1300.00000
       469              100000.00000             1125000.00000                   5.35885                  26.10546                1300.00000
       470              133333.33330             1125000.00000                   7.04940                  25.15144                1300.00000
       471              166666.66670             1125000.00000                   8.65675                  23.90317                1300.00000
       472              200000.00000             1125000.00000                  10.15873                  22.34402                1300.00000
       473              233333.33330             1125000.00000                  11.53235                  20.45315                1300.00000
       474              266666.66670             1125000.00000                  12.75375                  18.20536                1300.00000
       475              300000.00000             1125000.00000                  13.79828                  15.57076                1300.00000
       476              333333.33330             1125000.00000                  14.64050                  12.51470                1300.00000
       477              366666.66670             1125000.00000                  15.25450                   8.99737                1300.00000
       478              400000.00000             1125000.00000                  15.61394                   4.97439                1300.00000
       479              433333.33330             1125000.00000                  15.69174                   0.39556                1300.00000
       480              466666.66670             1125000.00000                  15.46263                  -4.79401                1300.00000
       481              500000.00000             1125000.00000                  14.89969                 -10.65167                1300.00000
       482              533333.33330             1125000.00000                  14.14798                 -11.88124                1300.00000
       483              566666.66670             1125000.00000                  13.36416                 -12.94168                1300.00000
       484              600000.00000             1125000.00000                  12.54174                 -13.84941                1300.00000
       485              633333.33330             1125000.00000                  11.67725                 -14.62188                1300.00000
       486              666666.66670             1125000.00000                  10.77007                 -15.27526                1300.00000
       487              700000.00000             1125000.00000                   9.82110                 -15.82439                1300.00000
       488              733333.33330             1125000.00000                   8.83272                 -16.28273                1300.00000
       489              766666.66670             1125000.00000                   7.80833                 -16.66203                1300.00000
       490              800000.00000             1125000.00000                   6.75204                 -16.97230                1300.00000
       491              833333.33330             1125000.00000                   5.66831                 -17.22185                1300.00000
       492              866666.66670             1125000.00000                   4.56177                 -17.41742                1300.00000
       493              900000.00000             1125000.00000                   3.43708                 -17.56430                1300.00000
       494              933333.33330             1125000.00000                   2.29886                 -17.66647                1300.00000
       495              966666.66670             1125000.00000                   1.15167                 -17.72669                1300.00000
       496             1000000.00000             1125000.00000                   0.00000                 -17.74658                1300.00000
       497                   0.00000             1200000.00000                   0.00000                  22.87271                1300.00000
       498               33333.33330             1200000.00000                   2.12069                  22.76409                1300.00000
       499               66666.66670             1200000.00000                   4.21871                  22.43673                1300.00000
       500              100000.00000             1200000.00000                   6.27113                  21.88610                1300.00000
       501              133333.33330             1200000.00000                   8.25447                  21.10455                1300.00000
       502              166666.66670             1200000.00000                  10.14441                  20.08115                1300.00000
       503              200000.00000             1200000.00000                  11.91559                  18.80144                1300.00000
       504              233333.33330             1200000.00000                  13.54135                  17.24713                1300.00000
       505              266666.66670             1200000.00000                  14.99361                  15.39565                1300.00000
       506              300000.00000             1200000.00000                  16.24273                  13.21975                1300.00000
       507              333333.33330             1200000.00000                  17.25778                  10.68684                1300.00000
       508              366666.66670             1200000.00000                  18.00667                   7.75875                1300.00000
       509              400000.00000             1200000.00000                  18.45697                   4.39110                1300.00000
       510              433333.33330             1200000.00000                  18.57637                   0.53513                1300.00000
       511              466666.66670             1200000.00000                  18.33044                  -3.86473                1300.00000
       512              500000.00000             1200000.00000                  17.68903                  -8.87115                1300.00000
       513              533333.33330             1200000.00000                  16.82097                 -10.01727                1300.00000
       514              566666.66670             1200000.00000                  15.90292                 -10.97643                1300.00000
       515              600000.00000             1200000.00000                  14.92989                 -11.77492                1300.00000
       516              633333.33330             1200000.00000                  13.90073                 -12.43565                1300.00000
       517              666666.66670             1200000.00000                  12.81607                 -12.97984                1300.00000
       518              700000.00000             1200000.00000                  11.67920                 -13.42667                1300.00000
       519              733333.33330             1200000.00000                  10.49506                 -13.79226                1300.00000
       520              766666.66670             1200000.00000                   9.26936                 -14.08981                1300.00000
       521              800000.00000             1200000.00000                   8.00804                 -14.32989                1300.00000
       522              833333.33330             1200000.00000                   6.71693                 -14.52086                1300.00000
       523              866666.66670             1200000.00000                   5.40160                 -14.66922                1300.00000
       524              900000.00000             1200000.00000                   4.06735                 -14.77989                1300.00000
       525              933333.33330             1200000.00000                   2.71917                 -14.85649                1300.00000
       526              966666.66670             1200000.00000                   1.36185                 -14.90150                1300.00000
       527             1000000.00000             1200000.00000                   0.00000                 -14.91635                1300.00000
       528                   0.00000             1275000.00000                   0.00000                  17.79073                1300.00000
       529               33333.33330             1275000.00000                   2.38500                  17.70829                1300.00000
       530               66666.66670             1275000.00000                   4.74595                  17.45984                1300.00000
       531              100000.00000             1275000.00000                   7.05846                  17.04188                1300.00000
       532              133333.33330             1275000.00000                   9.29748                  16.44848                1300.00000
       533              166666.66670             1275000.00000                  11.43692                  15.67112                1300.00000
       534              200000.00000             1275000.00000                  13.44929                  14.69847                1300.00000
       535              233333.33330             1275000.00000                  15.30539                  13.51594                1300.00000
       536              266666.66670             1275000.00000                  16.97381                  12.10530                1300.00000
       537              300000.00000             1275000.00000                  18.42080                  10.44385                1300.00000
       538              333333.33330             1275000.00000                  19.60980                   8.50363                1300.00000
       539              366666.66670             1275000.00000                  20.50181                   6.24995                1300.00000
       540              400000.00000             1275000.00000                  21.05569                   3.64048                1300.00000
       541              433333.33330             1275000.00000                  21.23084                   0.62303                1300.00000
       542              466666.66670             1275000.00000                  20.99035                  -2.85821                1300.00000
       543              500000.00000             1275000.00000                  20.29271                  -6.86482                1300.00000
       544              533333.33330             1275000.00000                  19.32012                  -7.88212                1300.00000
       545              566666.66670             1275000.00000                  18.27689                  -8.69869                1300.00000
       546              600000.00000             1275000.00000                  17.15878                  -9.34762                1300.00000
       547              633333.33330             1275000.00000                  15.96544                  -9.86232                1300.00000
       548              666666.66670             1275000.00000                  14.70301                 -10.27220                1300.00000
       549              700000.00000             1275000.00000                  13.38010                 -10.59983                1300.00000
       550              733333.33330             1275000.00000                  12.00567                 -10.86232                1300.00000
       551              766666.66670             1275000.00000                  10.58812                 -11.07244                1300.00000
       552              800000.00000             1275000.00000                   9.13502                 -11.23981                1300.00000
       553              833333.33330             1275000.00000                   7.65310                 -11.37161                1300.00000
       554              866666.66670             1275000.00000                   6.14831                 -11.47320                1300.00000
       555              900000.00000             1275000.00000                   4.62596                 -11.54855                1300.00000
       556              933333.33330             1275000.00000                   3.09086                 -11.60049                1300.00000
       557              966666.66670             1275000.00000                   1.54748                 -11.63092                1300.00000
       558             1000000.00000             1275000.00000                   0.00000                 -11.64094                1300.00000
       559                   0.00000             1350000.00000                   0.00000                  12.17952                1300.00000
       560               33333.33330             1350000.00000                   2.59062                  12.12435                1300.00000
       561               66666.66670             1350000.00000                   5.15666                  11.95807                1300.00000
       562              100000.00000             1350000.00000                   7.67317                  11.67835                1300.00000
       563              133333.33330             1350000.00000                  10.11448                  11.28125                1300.00000
       564              166666.66670             1350000.00000                  12.45383                  10.76109                1300.00000
       565              200000.00000             1350000.00000                  14.66292                  10.11022                1300.00000
       566              233333.33330             1350000.00000                  16.71143                   9.31883                1300.00000
       567              266666.66670             1350000.00000                  18.56656                   8.37440                1300.00000
       568              300000.00000             1350000.00000                  20.19225                   7.26120                1300.00000
       569              333333.33330             1350000.00000                  21.54867                   5.95909                1300.00000
       570              366666.66670             1350000.00000                  22.59103                   4.44216                1300.00000
       571              400000.00000             1350000.00000                  23.26942                   2.67563                1300.00000
       572              433333.33330             1350000.00000                  23.52777                   0.61253                1300.00000
       573              466666.66670             1350000.00000                  23.30998                  -1.81660                1300.00000
       574              500000.00000             1350000.00000                  22.57613                  -4.68558                1300.00000
       575              533333.33330             1350000.00000                  21.52562                  -5.50937                1300.00000
       576              566666.66670             1350000.00000                  20.36529                  -6.11343                1300.00000
       577              600000.00000             1350000.00000                  19.09558                  -6.56031                1300.00000
       578              633333.33330             1350000.00000                  17.73305                  -6.89890                1300.00000
       579              666666.66670             1350000.00000                  16.29522                  -7.16004                1300.00000
       580              700000.00000             1350000.00000                  14.79688                  -7.36418                1300.00000
       581              733333.33330             1350000.00000                  13.25004                  -7.52511                1300.00000
       582              766666.66670             1350000.00000                  11.66439                  -7.65244                1300.00000
       583              800000.00000             1350000.00000                  10.04778                  -7.75298                1300.00000
       584              833333.33330             1350000.00000                   8.40667                  -7.83163                1300.00000
       585              866666.66670             1350000.00000                   6.74648                  -7.89196                1300.00000
       586              900000.00000             1350000.00000                   5.07183                  -7.93655                1300.00000
       587              933333.33330             1350000.00000                   3.38680                  -7.96720                1300.00000
       588              966666.66670             1350000.00000                   1.69505                  -7.98514                1300.00000
       589             1000000.00000             1350000.00000                   0.00000                  -7.99104                1300.00000
       590                   0.00000             1425000.00000                   0.00000                   6.18908                1300.00000
       591               33333.33330             1425000.00000                   2.72195                   6.16149                1300.00000
       592               66666.66670             1425000.00000                   5.41927                   6.07836                1300.00000
       593              100000.00000             1425000.00000                   8.06699                   5.93854                1300.00000
       594              133333.33330             1425000.00000                  10.63945                   5.74009                1300.00000
       595              166666.66670             1425000.00000                  13.10990                   5.48020                1300.00000
       596              200000.00000             1425000.00000                  15.45012                   5.15515                1300.00000
       597              233333.33330             1425000.00000                  17.62997                   4.76009                1300.00000
       598              266666.66670             1425000.00000                  19.61673                   4.28888                1300.00000
       599              300000.00000             1425000.00000                  21.37461                   3.73369                1300.00000
       600              333333.33330             1425000.00000                  22.86356                   3.08451                1300.00000
       601              366666.66670             1425000.00000                  24.03843                   2.32797                1300.00000
       602              400000.00000             1425000.00000                  24.84633                   1.44565                1300.00000
       603              433333.33330             1425000.00000                  25.22505                   0.40912                1300.00000
       604              466666.66670             1425000.00000                  25.09435                  -0.82909                1300.00000
       605              500000.00000             1425000.00000                  24.36769                  -2.38695                1300.00000
       606              533333.33330             1425000.00000                  23.22858                  -2.88137                1300.00000
       607              566666.66670             1425000.00000                  21.92284                  -3.19275                1300.00000
       608              600000.00000             1425000.00000                  20.49444                  -3.41024                1300.00000
       609              633333.33330             1425000.00000                  18.97736                  -3.56983                1300.00000
       610              666666.66670             1425000.00000                  17.39370                  -3.69079                1300.00000
       611              700000.00000             1425000.00000                  15.75912                  -3.78433                1300.00000
       612              733333.33330             1425000.00000                  14.08491                  -3.85759                1300.00000
       613              766666.66670             1425000.00000                  12.37960                  -3.91530                1300.00000
       614              800000.00000             1425000.00000                  10.64982                  -3.96073                1300.00000
       615              833333.33330             1425000.00000                   8.90084                  -3.99619                1300.00000
       616              866666.66670             1425000.00000                   7.13701                  -4.02335                1300.00000
       617              900000.00000             1425000.00000                   5.36200                  -4.04341                1300.00000
       618              933333.33330             1425000.00000                   3.57896                  -4.05719                1300.00000
       619              966666.66670             1425000.00000                   1.79075                  -4.06524                1300.00000
       620             1000000.00000             1425000.00000                   0.00000                  -4.06790                1300.00000
       621                   0.00000             1500000.00000                   0.00000                   0.00000                1300.00000
       622               33333.33330             1500000.00000                   2.76719                   0.00000                1300.00000
       623               66666.66670             1500000.00000                   5.50981                   0.00000                1300.00000
       624              100000.00000             1500000.00000                   8.20293                   0.00000                1300.00000
       625              133333.33330             1500000.00000                  10.82098                   0.00000                1300.00000
       626              166666.66670             1500000.00000                  13.33732                   0.00000                1300.00000
       627              200000.00000             1500000.00000                  15.72392                   0.00000                1300.00000
       628              233333.33330             1500000.00000                  17.95085                   0.00000                1300.00000
       629              266666.66670             1500000.00000                  19.98586                   0.00000                1300.00000
       630              300000.00000             1500000.00000                  21.79357                   0.00000                1300.00000
       631              333333.33330             1500000.00000                  23.33493                   0.00000                1300.00000
       632              366666.66670             1500000.00000                  24.56561                   0.00000                1300.00000
       633              400000.00000             1500000.00000                  25.43487                   0.00000                1300.00000
       634              433333.33330             1500000.00000                  25.88050                   0.00000                1300.00000
       635              466666.66670             1500000.00000                  25.82455                   0.00000                1300.00000
       636              500000.00000             1500000.00000                  25.12186                   0.00000                1300.00000
       637              533333.33330             1500000.00000                  23.91949                   0.00000                1300.00000
       638              566666.66670             1500000.00000                  22.52563                   0.00000                1300.00000
       639              600000.00000             1500000.00000                  21.01937                   0.00000                1300.00000
       640              633333.33330             1500000.00000                  19.43419                   0.00000                1300.00000
       641              666666.66670             1500000.00000                  17.79090                   0.00000                1300.00000
       642              700000.00000             1500000.00000                  16.10321                   0.00000                1300.00000
       643              733333.33330             1500000.00000                  14.38101                   0.00000                1300.00000
       644              766666.66670             1500000.00000                  12.63169                   0.00000                1300.00000
       645              800000.00000             1500000.00000                  10.86102                   0.00000                1300.00000
       646              833333.33330             1500000.00000                   9.07359                   0.00000                1300.00000
       647              866666.66670             1500000.00000                   7.27318                   0.00000                1300.00000
       648              900000.00000             1500000.00000                   5.46297                   0.00000                1300.00000
       649              933333.33330             1500000.00000                   3.64574                   0.00000                1300.00000
       650              966666.66670             1500000.00000                   1.82398                   0.00000                1300.00000
       651             1000000.00000             1500000.00000                   0.00000                   0.00000                1300.00000
